accel:{'x': 0.77, 'y': -0.057, 'z': -0.951}, gyro:{'x': -2.464, 'y': -17.151, 'z': -25.681}, agnet:{'x': -11.481, 'y': -5.994, 'z': -13.541}
accel:{'x': 0.438, 'y': 0.1, 'z': -0.302}, gyro:{'x': 7.568, 'y': -14.465, 'z': -0.687}, agnet:{'x': -13.394, 'y': -5.465, 'z': -15.065}
accel:{'x': 0.541, 'y': -0.357, 'z': -1.082}, gyro:{'x': 2.777, 'y': 2.922, 'z': 4.578}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.421, 'y': -0.329, 'z': -0.775}, gyro:{'x': -2.419, 'y': -1.038, 'z': -24.75}, agnet:{'x': -13.22, 'y': -5.289, 'z': -14.895}
accel:{'x': 0.734, 'y': -0.063, 'z': -0.806}, gyro:{'x': -5.745, 'y': -13.313, 'z': -27.229}, agnet:{'x': -14.96, 'y': -4.936, 'z': -14.557}
accel:{'x': 0.592, 'y': -0.084, 'z': -0.635}, gyro:{'x': 4.402, 'y': -4.974, 'z': 4.913}, agnet:{'x': -15.482, 'y': -4.76, 'z': -16.419}
accel:{'x': 0.676, 'y': -0.187, 'z': -0.917}, gyro:{'x': -18.974, 'y': 22.804, 'z': -15.411}, agnet:{'x': -15.83, 'y': -4.76, 'z': -16.419}
accel:{'x': 0.518, 'y': -0.191, 'z': -0.764}, gyro:{'x': 1.854, 'y': -33.47, 'z': -22.591}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.728, 'y': -0.121, 'z': -0.932}, gyro:{'x': -4.547, 'y': -9.216, 'z': -16.182}, agnet:{'x': -18.091, 'y': -4.231, 'z': -18.619}
accel:{'x': 0.539, 'y': -0.159, 'z': -0.726}, gyro:{'x': 0.832, 'y': 17.242, 'z': 10.864}, agnet:{'x': -19.309, 'y': -3.702, 'z': -17.435}
accel:{'x': 0.598, 'y': 0.037, 'z': -0.442}, gyro:{'x': -7.378, 'y': 13.397, 'z': -13.344}, agnet:{'x': -19.135, 'y': -3.878, 'z': -19.974}
accel:{'x': 0.755, 'y': -0.327, 'z': -1.151}, gyro:{'x': -13.672, 'y': -1.984, 'z': -36.4}, agnet:{'x': -19.483, 'y': -3.526, 'z': -19.974}
accel:{'x': 0.615, 'y': -0.341, 'z': -0.991}, gyro:{'x': 23.285, 'y': -38.673, 'z': 11.719}, agnet:{'x': -22.092, 'y': -2.997, 'z': -20.143}
accel:{'x': 0.72, 'y': 0.272, 'z': -0.301}, gyro:{'x': -4.036, 'y': 23.994, 'z': 0.534}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.699, 'y': -0.25, 'z': -0.988}, gyro:{'x': 2.953, 'y': -1.526, 'z': -7.866}, agnet:{'x': -21.396, 'y': -2.997, 'z': -20.481}
accel:{'x': 0.511, 'y': -0.549, 'z': -1.097}, gyro:{'x': 13.428, 'y': -28.358, 'z': -14.565}, agnet:{'x': -20.7, 'y': -2.997, 'z': -20.481}
accel:{'x': 0.77, 'y': 0.051, 'z': -0.675}, gyro:{'x': -2.182, 'y': 0.496, 'z': -13.87}, agnet:{'x': -23.484, 'y': -2.997, 'z': -21.835}
accel:{'x': 0.687, 'y': 0.065, 'z': -0.601}, gyro:{'x': -1.16, 'y': 12.344, 'z': 4.417}, agnet:{'x': -22.092, 'y': -3.35, 'z': -22.513}
accel:{'x': 0.674, 'y': -0.377, 'z': -1.186}, gyro:{'x': -1.755, 'y': 19.608, 'z': 5.547}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.649, 'y': -0.031, 'z': -0.705}, gyro:{'x': 13.115, 'y': -28.77, 'z': -1.717}, agnet:{'x': -20.874, 'y': -3.526, 'z': -22.682}
accel:{'x': 0.48, 'y': -0.089, 'z': -0.571}, gyro:{'x': 6.096, 'y': -18.387, 'z': -11.864}, agnet:{'x': -21.744, 'y': -3.35, 'z': -21.158}
accel:{'x': 0.619, 'y': -0.524, 'z': -1.319}, gyro:{'x': -8.598, 'y': 33.63, 'z': 2.8}, agnet:{'x': -21.918, 'y': -1.41, 'z': -20.989}
accel:{'x': 0.856, 'y': 0.247, 'z': -0.541}, gyro:{'x': 14.008, 'y': -11.711, 'z': 15.03}, agnet:{'x': -23.136, 'y': -3.35, 'z': -22.513}
accel:{'x': 0.694, 'y': 0.054, 'z': -0.62}, gyro:{'x': -4.364, 'y': -5.501, 'z': -15.648}, agnet:{'x': -20.7, 'y': -3.35, 'z': -21.835}
accel:{'x': 0.554, 'y': -0.565, 'z': -1.3}, gyro:{'x': 3.235, 'y': -12.444, 'z': -2.007}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.625, 'y': -0.007, 'z': -0.657}, gyro:{'x': 10.185, 'y': -11.589, 'z': 14.084}, agnet:{'x': -23.31, 'y': -3.526, 'z': -21.328}
accel:{'x': 0.585, 'y': -0.1, 'z': -0.744}, gyro:{'x': -3.883, 'y': 1.762, 'z': -4.753}, agnet:{'x': -21.57, 'y': -2.116, 'z': -22.005}
accel:{'x': 0.581, 'y': -0.466, 'z': -1.223}, gyro:{'x': 0.381, 'y': -9.888, 'z': -4.623}, agnet:{'x': -21.222, 'y': -1.41, 'z': -22.682}
accel:{'x': 0.806, 'y': 0.306, 'z': -0.467}, gyro:{'x': 0.961, 'y': -3.265, 'z': -1.091}, agnet:{'x': -22.614, 'y': -3.173, 'z': -22.343}
accel:{'x': 0.671, 'y': 0.165, 'z': -0.475}, gyro:{'x': 1.968, 'y': -1.48, 'z': 4.051}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.622, 'y': -0.648, 'z': -1.528}, gyro:{'x': 2.625, 'y': -4.616, 'z': 10.376}, agnet:{'x': -22.614, 'y': -0.705, 'z': -20.651}
accel:{'x': 0.562, 'y': 0.033, 'z': -0.628}, gyro:{'x': 17.334, 'y': -42.03, 'z': 11.742}, agnet:{'x': -23.136, 'y': -1.939, 'z': -20.481}
accel:{'x': 0.331, 'y': 0.137, 'z': -0.167}, gyro:{'x': -20.607, 'y': 35.278, 'z': -10.674}, agnet:{'x': -21.744, 'y': -3.702, 'z': -20.481}
accel:{'x': 0.628, 'y': -0.592, 'z': -1.456}, gyro:{'x': -24.353, 'y': 55.542, 'z': -2.327}, agnet:{'x': -22.614, 'y': -2.468, 'z': -20.989}
accel:{'x': 0.647, 'y': -0.344, 'z': -1.114}, gyro:{'x': 8.392, 'y': -15.991, 'z': 4.631}, agnet:{'x': -21.048, 'y': -3.35, 'z': -21.497}
accel:{'x': 0.626, 'y': 0.3, 'z': -0.312}, gyro:{'x': 5.341, 'y': -31.837, 'z': -13.054}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.607, 'y': -0.173, 'z': -0.868}, gyro:{'x': -4.417, 'y': 7.973, 'z': -3.197}, agnet:{'x': -21.57, 'y': -2.468, 'z': -23.359}
accel:{'x': 0.68, 'y': -0.393, 'z': -1.214}, gyro:{'x': -6.401, 'y': 26.878, 'z': 13.512}, agnet:{'x': -24.005, 'y': -1.763, 'z': -22.343}
accel:{'x': 0.675, 'y': 0.131, 'z': -0.492}, gyro:{'x': 3.197, 'y': -11.993, 'z': 3.014}, agnet:{'x': -21.396, 'y': -2.644, 'z': -20.481}
accel:{'x': 0.501, 'y': -0.18, 'z': -0.744}, gyro:{'x': -1.984, 'y': -2.38, 'z': -2.312}, agnet:{'x': -22.788, 'y': -2.997, 'z': -21.497}
accel:{'x': 0.716, 'y': -0.455, 'z': -1.34}, gyro:{'x': -5.92, 'y': 29.907, 'z': 3.662}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.772, 'y': 0.169, 'z': -0.614}, gyro:{'x': 16.83, 'y': -30.785, 'z': 8.148}, agnet:{'x': -19.657, 'y': -3.35, 'z': -20.82}
accel:{'x': 0.616, 'y': -0.014, 'z': -0.719}, gyro:{'x': -17.166, 'y': 18.883, 'z': -14.778}, agnet:{'x': -21.048, 'y': -4.407, 'z': -21.497}
accel:{'x': 0.641, 'y': -0.4, 'z': -1.236}, gyro:{'x': 2.472, 'y': -7.683, 'z': 9.178}, agnet:{'x': -20.005, 'y': -2.644, 'z': -22.851}
accel:{'x': 0.511, 'y': 0.01, 'z': -0.492}, gyro:{'x': -4.395, 'y': 13.878, 'z': 8.4}, agnet:{'x': -21.396, 'y': -4.76, 'z': -21.835}
accel:{'x': 0.735, 'y': 0.054, 'z': -0.721}, gyro:{'x': -12.84, 'y': 11.292, 'z': -12.383}, agnet:{'x': -20.005, 'y': -3.702, 'z': -20.143}
accel:{'x': 0.608, 'y': -0.274, 'z': -1.033}, gyro:{'x': 2.686, 'y': -14.244, 'z': -1.312}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.62, 'y': -0.037, 'z': -0.769}, gyro:{'x': 2.365, 'y': 0.648, 'z': 11.055}, agnet:{'x': -19.831, 'y': -2.116, 'z': -21.666}
accel:{'x': 0.626, 'y': 0.032, 'z': -0.694}, gyro:{'x': -12.428, 'y': 20.432, 'z': -3.891}, agnet:{'x': -20.352, 'y': -3.35, 'z': -20.82}
accel:{'x': 0.775, 'y': -0.259, 'z': -1.23}, gyro:{'x': -4.349, 'y': -1.434, 'z': -10.895}, agnet:{'x': -20.874, 'y': -3.173, 'z': -19.635}
accel:{'x': 0.692, 'y': 0.045, 'z': -0.734}, gyro:{'x': 13.1, 'y': -24.574, 'z': 4.791}, agnet:{'x': -20.352, 'y': -2.997, 'z': -21.158}
accel:{'x': 0.565, 'y': 0.003, 'z': -0.675}, gyro:{'x': 13.931, 'y': -13.145, 'z': 11.475}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.42, 'y': -0.479, 'z': -1.069}, gyro:{'x': -4.044, 'y': 22.751, 'z': 4.868}, agnet:{'x': -20.874, 'y': -3.173, 'z': -20.312}
accel:{'x': 0.784, 'y': -0.003, 'z': -0.863}, gyro:{'x': -4.524, 'y': 5.783, 'z': -9.888}, agnet:{'x': -20.874, 'y': -5.289, 'z': -20.312}
accel:{'x': 0.758, 'y': 0.156, 'z': -0.633}, gyro:{'x': -6.508, 'y': 2.106, 'z': -15.274}, agnet:{'x': -20.005, 'y': -2.997, 'z': -21.835}
accel:{'x': 0.807, 'y': -0.228, 'z': -1.248}, gyro:{'x': -0.351, 'y': 6.279, 'z': 6.813}, agnet:{'x': -21.918, 'y': -2.821, 'z': -19.635}
accel:{'x': 0.535, 'y': -0.22, 'z': -0.877}, gyro:{'x': 17.166, 'y': -30.685, 'z': 17.899}, agnet:{'x': -19.657, 'y': -4.055, 'z': -20.82}
accel:{'x': 0.543, 'y': 0.191, 'z': -0.34}, gyro:{'x': -8.56, 'y': -7.744, 'z': -22.575}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.447, 'y': -0.311, 'z': -0.895}, gyro:{'x': -12.054, 'y': 14.801, 'z': -16.068}, agnet:{'x': -21.396, 'y': -4.055, 'z': -20.481}
accel:{'x': 0.592, 'y': -0.374, 'z': -1.107}, gyro:{'x': -9.102, 'y': 27.245, 'z': 0.74}, agnet:{'x': -21.396, 'y': -4.407, 'z': -20.481}
accel:{'x': 0.726, 'y': 0.034, 'z': -0.772}, gyro:{'x': 0.32, 'y': 5.577, 'z': -2.907}, agnet:{'x': -22.092, 'y': -2.292, 'z': -21.497}
accel:{'x': 0.65, 'y': -0.03, 'z': -0.826}, gyro:{'x': 4.936, 'y': -14.732, 'z': -10.025}, agnet:{'x': -22.266, 'y': -3.878, 'z': -22.005}
accel:{'x': 0.557, 'y': -0.345, 'z': -1.116}, gyro:{'x': 3.471, 'y': -9.262, 'z': -3.647}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.742, 'y': 0.038, 'z': -0.779}, gyro:{'x': -2.014, 'y': 3.761, 'z': -0.633}, agnet:{'x': -22.962, 'y': -2.116, 'z': -22.682}
accel:{'x': 0.698, 'y': 0.091, 'z': -0.66}, gyro:{'x': 0.366, 'y': -0.832, 'z': 8.598}, agnet:{'x': -23.832, 'y': -2.292, 'z': -22.174}
accel:{'x': 0.525, 'y': -0.51, 'z': -1.164}, gyro:{'x': 1.701, 'y': -8.263, 'z': 6.584}, agnet:{'x': -21.744, 'y': -2.644, 'z': -21.158}
accel:{'x': 0.561, 'y': -0.046, 'z': -0.606}, gyro:{'x': -0.336, 'y': -4.906, 'z': -0.893}, agnet:{'x': -21.048, 'y': -1.587, 'z': -20.481}
accel:{'x': 0.673, 'y': 0.128, 'z': -0.599}, gyro:{'x': -14.015, 'y': 35.866, 'z': -1.671}, agnet:{'x': -22.092, 'y': -2.997, 'z': -21.835}
accel:{'x': 0.626, 'y': -0.557, 'z': -1.388}, gyro:{'x': 4.761, 'y': 4.883, 'z': 18.929}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.58, 'y': -0.189, 'z': -0.825}, gyro:{'x': 13.428, 'y': -34.309, 'z': 0.427}, agnet:{'x': -20.352, 'y': -5.113, 'z': -19.127}
accel:{'x': 0.717, 'y': 0.468, 'z': -0.173}, gyro:{'x': -2.205, 'y': -17.471, 'z': -20.134}, agnet:{'x': -21.048, 'y': -4.407, 'z': -19.466}
accel:{'x': 0.579, 'y': -0.214, 'z': -0.932}, gyro:{'x': -8.797, 'y': 39.589, 'z': 12.07}, agnet:{'x': -22.092, 'y': -2.644, 'z': -22.174}
accel:{'x': 0.567, 'y': -0.577, 'z': -1.344}, gyro:{'x': 0.145, 'y': 21.492, 'z': 18.25}, agnet:{'x': -20.005, 'y': -4.407, 'z': -19.127}
accel:{'x': 0.765, 'y': 0.111, 'z': -0.647}, gyro:{'x': -5.669, 'y': -16.235, 'z': -28.236}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.683, 'y': 0.123, 'z': -0.604}, gyro:{'x': -14.473, 'y': 5.119, 'z': -23.506}, agnet:{'x': -20.874, 'y': -3.878, 'z': -20.651}
accel:{'x': 0.744, 'y': -0.36, 'z': -1.26}, gyro:{'x': -1.549, 'y': 30.861, 'z': 30.823}, agnet:{'x': -22.962, 'y': -3.526, 'z': -22.005}
accel:{'x': 0.601, 'y': -0.363, 'z': -1.049}, gyro:{'x': 8.995, 'y': -8.583, 'z': 19.44}, agnet:{'x': -19.135, 'y': -4.584, 'z': -19.974}
accel:{'x': 0.646, 'y': 0.182, 'z': -0.418}, gyro:{'x': -1.236, 'y': -33.508, 'z': -25.65}, agnet:{'x': -18.265, 'y': -3.702, 'z': -19.466}
accel:{'x': 0.551, 'y': -0.241, 'z': -0.87}, gyro:{'x': -7.629, 'y': 14.557, 'z': -8.759}, agnet:{'x': -21.918, 'y': -2.821, 'z': -21.328}
accel:{'x': 0.628, 'y': -0.287, 'z': -1.032}, gyro:{'x': 3.99, 'y': 20.073, 'z': 27.069}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.633, 'y': 0.036, 'z': -0.633}, gyro:{'x': -0.595, 'y': -6.538, 'z': -3.151}, agnet:{'x': -21.222, 'y': -3.878, 'z': -18.281}
accel:{'x': 0.53, 'y': -0.08, 'z': -0.717}, gyro:{'x': 1.045, 'y': -15.221, 'z': -17.868}, agnet:{'x': -20.7, 'y': -3.702, 'z': -20.481}
accel:{'x': 0.645, 'y': -0.154, 'z': -0.904}, gyro:{'x': -0.145, 'y': 23.964, 'z': 12.436}, agnet:{'x': -21.744, 'y': -2.997, 'z': -21.158}
accel:{'x': 0.634, 'y': -0.022, 'z': -0.728}, gyro:{'x': 4.425, 'y': 17.609, 'z': 9.476}, agnet:{'x': -20.526, 'y': -4.584, 'z': -18.281}
accel:{'x': 0.581, 'y': -0.225, 'z': -0.944}, gyro:{'x': -1.45, 'y': 2.19, 'z': -9.598}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.718, 'y': -0.383, 'z': -1.316}, gyro:{'x': 3.159, 'y': -10.712, 'z': -6.195}, agnet:{'x': -18.787, 'y': -3.173, 'z': -18.281}
accel:{'x': 0.735, 'y': 0.245, 'z': -0.512}, gyro:{'x': 7.874, 'y': -9.537, 'z': 2.716}, agnet:{'x': -19.831, 'y': -2.116, 'z': -17.942}
accel:{'x': 0.734, 'y': 0.087, 'z': -0.729}, gyro:{'x': -11.864, 'y': 29.335, 'z': -6.348}, agnet:{'x': -20.005, 'y': -3.35, 'z': -18.112}
accel:{'x': 0.698, 'y': -0.378, 'z': -1.294}, gyro:{'x': 2.121, 'y': -7.042, 'z': -5.829}, agnet:{'x': -20.526, 'y': -3.878, 'z': -18.958}
accel:{'x': 0.748, 'y': -0.031, 'z': -0.889}, gyro:{'x': 4.738, 'y': -9.735, 'z': 1.587}, agnet:{'x': -19.831, 'y': -4.936, 'z': -19.974}
accel:{'x': 0.695, 'y': 0.051, 'z': -0.677}, gyro:{'x': 1.984, 'y': 1.793, 'z': 7.317}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.749, 'y': -0.153, 'z': -0.995}, gyro:{'x': -6.828, 'y': 11.391, 'z': -8.453}, agnet:{'x': -19.483, 'y': -3.878, 'z': -18.958}
accel:{'x': 0.858, 'y': -0.005, 'z': -0.933}, gyro:{'x': -4.776, 'y': -0.984, 'z': -6.554}, agnet:{'x': -19.135, 'y': -4.231, 'z': -20.312}
accel:{'x': 0.759, 'y': 0.087, 'z': -0.74}, gyro:{'x': 5.905, 'y': -8.141, 'z': 10.445}, agnet:{'x': -20.526, 'y': -4.231, 'z': -17.265}
accel:{'x': 0.585, 'y': -0.212, 'z': -0.897}, gyro:{'x': 4.921, 'y': -8.331, 'z': 12.84}, agnet:{'x': -20.352, 'y': -3.35, 'z': -18.112}
accel:{'x': 0.629, 'y': -0.177, 'z': -0.839}, gyro:{'x': -7.484, 'y': 11.673, 'z': -5.653}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.73, 'y': 0.095, 'z': -0.631}, gyro:{'x': -16.304, 'y': 22.522, 'z': -12.1}, agnet:{'x': -19.483, 'y': -4.584, 'z': -18.958}
accel:{'x': 0.794, 'y': -0.509, 'z': -1.524}, gyro:{'x': -5.875, 'y': 15.465, 'z': 4.997}, agnet:{'x': -19.135, 'y': -3.526, 'z': -18.958}
accel:{'x': 0.669, 'y': 0.002, 'z': -0.714}, gyro:{'x': 16.228, 'y': -29.51, 'z': 12.306}, agnet:{'x': -19.135, 'y': -4.584, 'z': -18.958}
accel:{'x': 0.632, 'y': 0.288, 'z': -0.325}, gyro:{'x': -0.412, 'y': -7.133, 'z': -6.691}, agnet:{'x': -18.439, 'y': -4.231, 'z': -17.604}
accel:{'x': 0.634, 'y': -0.175, 'z': -0.944}, gyro:{'x': -8.118, 'y': 21.118, 'z': 1.114}, agnet:{'x': -18.265, 'y': -3.35, 'z': -17.773}
accel:{'x': 0.68, 'y': -0.184, 'z': -1.018}, gyro:{'x': -3.067, 'y': 14.488, 'z': 6.592}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.658, 'y': 0.072, 'z': -0.642}, gyro:{'x': -4.166, 'y': 12.177, 'z': -2.037}, agnet:{'x': -19.135, 'y': -4.584, 'z': -17.942}
accel:{'x': 0.678, 'y': -0.119, 'z': -0.958}, gyro:{'x': -0.748, 'y': 7.751, 'z': -1.534}, agnet:{'x': -17.569, 'y': -5.465, 'z': -18.112}
accel:{'x': 0.602, 'y': -0.196, 'z': -0.961}, gyro:{'x': 2.09, 'y': -5.379, 'z': -1.053}, agnet:{'x': -18.091, 'y': -5.641, 'z': -17.265}
accel:{'x': 0.576, 'y': -0.063, 'z': -0.756}, gyro:{'x': 4.532, 'y': -6.348, 'z': 7.111}, agnet:{'x': -16.873, 'y': -4.76, 'z': -17.435}
accel:{'x': 0.501, 'y': -0.082, 'z': -0.709}, gyro:{'x': 3.365, 'y': 2.274, 'z': 8.82}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.615, 'y': -0.209, 'z': -0.949}, gyro:{'x': -7.988, 'y': 12.428, 'z': -8.171}, agnet:{'x': -16.699, 'y': -6.347, 'z': -16.25}
accel:{'x': 0.709, 'y': -0.002, 'z': -0.79}, gyro:{'x': -2.304, 'y': -4.311, 'z': -13.618}, agnet:{'x': -16.178, 'y': -4.407, 'z': -16.757}
accel:{'x': 0.607, 'y': 0.019, 'z': -0.689}, gyro:{'x': 2.754, 'y': -9.842, 'z': -3.639}, agnet:{'x': -17.047, 'y': -4.936, 'z': -16.588}
accel:{'x': 0.594, 'y': -0.261, 'z': -1.088}, gyro:{'x': 5.47, 'y': -2.411, 'z': 10.117}, agnet:{'x': -17.047, 'y': -4.584, 'z': -16.588}
accel:{'x': 0.619, 'y': -0.322, 'z': -1.142}, gyro:{'x': 3.181, 'y': 1.244, 'z': 4.433}, agnet:{'x': -17.917, 'y': -4.407, 'z': -16.08}
accel:{'x': 0.686, 'y': 0.363, 'z': -0.329}, gyro:{'x': -1.816, 'y': -11.986, 'z': -19.73}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.745, 'y': -0.059, 'z': -0.945}, gyro:{'x': -15.381, 'y': 24.712, 'z': -13.947}, agnet:{'x': -18.439, 'y': -3.878, 'z': -17.604}
accel:{'x': 0.747, 'y': -0.407, 'z': -1.352}, gyro:{'x': 12.596, 'y': -15.968, 'z': 21.332}, agnet:{'x': -18.787, 'y': -3.878, 'z': -18.281}
accel:{'x': 0.444, 'y': 0.041, 'z': -0.367}, gyro:{'x': 4.784, 'y': -18.539, 'z': -6.5}, agnet:{'x': -17.395, 'y': -3.878, 'z': -16.25}
accel:{'x': 0.696, 'y': 0.135, 'z': -0.642}, gyro:{'x': -11.33, 'y': 2.831, 'z': -16.441}, agnet:{'x': -18.787, 'y': -5.289, 'z': -18.619}
accel:{'x': 0.616, 'y': -0.5, 'z': -1.307}, gyro:{'x': 1.122, 'y': 8.82, 'z': 17.525}, agnet:{'x': -20.179, 'y': -3.878, 'z': -18.281}
accel:{'x': 0.661, 'y': 0.169, 'z': -0.513}, gyro:{'x': 7.751, 'y': -10.811, 'z': 4.852}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.619, 'y': 0.133, 'z': -0.507}, gyro:{'x': -13.702, 'y': 14.374, 'z': -19.127}, agnet:{'x': -16.004, 'y': -4.584, 'z': -18.281}
accel:{'x': 0.677, 'y': -0.55, 'z': -1.495}, gyro:{'x': -1.526, 'y': 2.678, 'z': 5.753}, agnet:{'x': -18.091, 'y': -5.641, 'z': -18.619}
accel:{'x': 0.588, 'y': -0.058, 'z': -0.744}, gyro:{'x': 7.851, 'y': -8.629, 'z': 13.702}, agnet:{'x': -18.613, 'y': -3.702, 'z': -17.435}
accel:{'x': 0.598, 'y': 0.24, 'z': -0.382}, gyro:{'x': -12.032, 'y': 16.579, 'z': -10.01}, agnet:{'x': -17.047, 'y': -6.347, 'z': -16.927}
accel:{'x': 0.627, 'y': -0.308, 'z': -1.118}, gyro:{'x': -9.88, 'y': 3.822, 'z': -13.924}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.563, 'y': -0.281, 'z': -0.969}, gyro:{'x': 1.228, 'y': -12.245, 'z': -1.831}, agnet:{'x': -18.439, 'y': -4.584, 'z': -19.635}
accel:{'x': 0.603, 'y': 0.055, 'z': -0.612}, gyro:{'x': -3.326, 'y': 3.128, 'z': -1.839}, agnet:{'x': -18.613, 'y': -4.055, 'z': -19.127}
accel:{'x': 0.65, 'y': -0.089, 'z': -0.842}, gyro:{'x': -5.562, 'y': 8.797, 'z': -8.4}, agnet:{'x': -19.135, 'y': -3.173, 'z': -18.281}
accel:{'x': 0.76, 'y': -0.088, 'z': -0.96}, gyro:{'x': 1.289, 'y': -7.927, 'z': -5.478}, agnet:{'x': -19.657, 'y': -3.702, 'z': -19.466}
accel:{'x': 0.662, 'y': -0.097, 'z': -0.852}, gyro:{'x': 2.502, 'y': 2.037, 'z': 3.326}, agnet:{'x': -19.831, 'y': -3.173, 'z': -20.651}
accel:{'x': 0.621, 'y': -0.109, 'z': -0.843}, gyro:{'x': 1.411, 'y': 7.599, 'z': 7.576}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.726, 'y': -0.131, 'z': -0.981}, gyro:{'x': -7.66, 'y': 25.024, 'z': -6.287}, agnet:{'x': -18.265, 'y': -4.76, 'z': -19.804}
accel:{'x': 0.614, 'y': -0.094, 'z': -0.765}, gyro:{'x': 5.714, 'y': -15.198, 'z': -6.973}, agnet:{'x': -17.569, 'y': -4.407, 'z': -20.143}
accel:{'x': 0.676, 'y': -0.088, 'z': -0.867}, gyro:{'x': -1.16, 'y': 17.181, 'z': 2.769}, agnet:{'x': -19.309, 'y': -3.702, 'z': -19.127}
accel:{'x': 0.572, 'y': -0.227, 'z': -0.952}, gyro:{'x': 16.06, 'y': -19.905, 'z': 17.197}, agnet:{'x': -17.743, 'y': -4.231, 'z': -17.942}
accel:{'x': 0.488, 'y': -0.152, 'z': -0.747}, gyro:{'x': 0.282, 'y': 0.687, 'z': -2.029}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.649, 'y': -0.01, 'z': -0.714}, gyro:{'x': -12.688, 'y': 20.271, 'z': -14.488}, agnet:{'x': -19.135, 'y': -3.878, 'z': -17.265}
accel:{'x': 0.752, 'y': 0.115, 'z': -0.727}, gyro:{'x': 7.637, 'y': -2.235, 'z': 14.458}, agnet:{'x': -19.309, 'y': -4.407, 'z': -19.466}
accel:{'x': 0.545, 'y': -0.206, 'z': -0.892}, gyro:{'x': 0.977, 'y': 2.823, 'z': 9.773}, agnet:{'x': -18.439, 'y': -4.231, 'z': -16.588}
accel:{'x': 0.633, 'y': -0.157, 'z': -0.95}, gyro:{'x': 5.219, 'y': -16.022, 'z': 1.77}, agnet:{'x': -16.873, 'y': -5.818, 'z': -17.435}
accel:{'x': 0.484, 'y': -0.113, 'z': -0.707}, gyro:{'x': -5.859, 'y': 13.046, 'z': -3.036}, agnet:{'x': -17.917, 'y': -3.35, 'z': -17.773}
accel:{'x': 0.696, 'y': 0.057, 'z': -0.774}, gyro:{'x': -2.846, 'y': 14.618, 'z': 6.577}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.469, 'y': -0.172, 'z': -0.807}, gyro:{'x': 5.997, 'y': -11.49, 'z': 0.45}, agnet:{'x': -16.699, 'y': -4.231, 'z': -17.942}
accel:{'x': 0.52, 'y': -0.18, 'z': -0.832}, gyro:{'x': -5.257, 'y': 5.234, 'z': -19.272}, agnet:{'x': -18.091, 'y': -4.231, 'z': -16.927}
accel:{'x': 0.688, 'y': -0.088, 'z': -0.87}, gyro:{'x': 0.046, 'y': 4.898, 'z': -5.295}, agnet:{'x': -18.265, 'y': -4.055, 'z': -17.773}
accel:{'x': 0.605, 'y': -0.157, 'z': -0.853}, gyro:{'x': 4.677, 'y': -5.402, 'z': 10.338}, agnet:{'x': -17.569, 'y': -4.407, 'z': -17.096}
accel:{'x': 0.567, 'y': 0.011, 'z': -0.568}, gyro:{'x': -1.396, 'y': -1.938, 'z': -2.869}, agnet:{'x': 0, 'y': 0, 'z': 0}
accel:{'x': 0.622, 'y': -0.156, 'z': -0.853}, gyro:{'x': -13.275, 'y': 20.607, 'z': -14.336}, agnet:{'x': -18.091, 'y': -5.994, 'z': -18.281}
accel:{'x': 0.818, 'y': -0.225, 'z': -1.182}, gyro:{'x': 5.6, 'y': -14.534, 'z': 9.232}, agnet:{'x': -17.395, 'y': -5.289, 'z': -17.265}
accel:{'x': 0.573, 'y': 0.068, 'z': -0.513}, gyro:{'x': 14.198, 'y': -30.281, 'z': 12.756}, agnet:{'x': -18.091, 'y': -4.936, 'z': -17.604}
